CountryName,CountryCode,Date,School closing,Stay at home requirements,ConfirmedCases,ConfirmedDeaths,StringencyIndex
Portugal,PRT,20200513,3,1,27913,1163,83.33
Portugal,PRT,20200514,3,1,28132,1175,83.33
Portugal,PRT,20200515,3,1,28319,1184,83.33
Portugal,PRT,20200516,3,1,28583,1190,83.33
Portugal,PRT,20200517,3,1,28810,1203,83.33
Portugal,PRT,20200518,2,1,29036,1218,79.76
Portugal,PRT,20200519,2,1,29209,1231,79.76
Portugal,PRT,20200520,2,1,29432,1247,79.76
Paraguay,PRY,20200310,3,1,,,45.24
Paraguay,PRY,20200311,3,1,5,0,45.24
Paraguay,PRY,20200312,3,1,,,45.24
Paraguay,PRY,20200313,3,1,6,0,59.52
Paraguay,PRY,20200314,3,1,7,0,59.52
Paraguay,PRY,20200315,3,1,,,59.52
Paraguay,PRY,20200316,3,1,8,0,77.38
Qatar,QAT,20200317,3,1,439,0,78.57
Qatar,QAT,20200318,3,1,442,0,82.14
Qatar,QAT,20200319,3,1,452,0,82.14
Qatar,QAT,20200320,3,1,460,0,82.14
Qatar,QAT,20200321,3,1,470,0,82.14
Qatar,QAT,20200322,3,1,481,0,86.9
Qatar,QAT,20200323,3,1,494,0,86.9
Qatar,QAT,20200324,3,1,501,0,86.9
Qatar,QAT,20200325,3,1,526,0,86.9
Qatar,QAT,20200326,3,1,537,0,86.9
Qatar,QAT,20200327,3,1,549,0,86.9
Qatar,QAT,20200328,3,1,562,0,91.67
Qatar,QAT,20200329,3,1,590,1,91.67
Qatar,QAT,20200330,3,1,634,1,91.67
Qatar,QAT,20200331,3,1,693,1,91.67
Qatar,QAT,20200401,3,1,781,2,91.67
Qatar,QAT,20200402,3,1,835,2,91.67
Qatar,QAT,20200403,3,1,949,3,91.67
Qatar,QAT,20200404,3,1,949,3,91.67
Qatar,QAT,20200405,3,1,1325,3,91.67
Qatar,QAT,20200406,3,1,1604,4,91.67
Qatar,QAT,20200407,3,1,1832,4,91.67
Qatar,QAT,20200408,3,1,2057,6,91.67
Qatar,QAT,20200409,3,1,2210,6,91.67
Qatar,QAT,20200410,3,1,2376,6,91.67
Qatar,QAT,20200411,3,1,2512,6,91.67
Qatar,QAT,20200412,3,1,2728,6,91.67
Qatar,QAT,20200413,3,1,2979,7,91.67
Qatar,QAT,20200414,3,1,3231,7,91.67
Qatar,QAT,20200415,3,1,3428,7,91.67
Qatar,QAT,20200416,3,1,3711,7,91.67
Qatar,QAT,20200417,3,1,4103,7,91.67
Qatar,QAT,20200418,3,1,4663,7,91.67
Qatar,QAT,20200419,3,1,5008,8,91.67
Qatar,QAT,20200420,3,1,5448,8,91.67
Qatar,QAT,20200421,3,1,6015,9,91.67
Qatar,QAT,20200422,3,1,6533,9,91.67
Qatar,QAT,20200423,3,1,7141,10,91.67
Qatar,QAT,20200424,3,1,7764,10,91.67
Qatar,QAT,20200425,3,1,8525,10,91.67
Qatar,QAT,20200426,3,1,9358,10,91.67
Qatar,QAT,20200427,3,1,10287,10,91.67
Qatar,QAT,20200428,3,1,11244,10,91.67
Qatar,QAT,20200429,3,1,11921,10,91.67
Qatar,QAT,20200430,3,1,12564,10,91.67
Qatar,QAT,20200501,3,1,13409,10,91.67
Qatar,QAT,20200502,3,1,14096,12,91.67
Qatar,QAT,20200503,3,1,14872,12,91.67
Qatar,QAT,20200504,3,1,15551,12,91.67
Qatar,QAT,20200505,3,1,16191,12,91.67
Qatar,QAT,20200506,3,1,17142,12,91.67
Qatar,QAT,20200507,3,1,17972,12,91.67
Qatar,QAT,20200508,3,1,18890,12,91.67
Qatar,QAT,20200509,3,1,20201,12,91.67
Qatar,QAT,20200510,3,1,21331,13,91.67
Qatar,QAT,20200511,3,1,22520,14,91.67
Qatar,QAT,20200512,3,1,23623,14,91.67
Qatar,QAT,20200513,3,1,25149,14,91.67
Qatar,QAT,20200514,3,1,26539,14,91.67
Qatar,QAT,20200515,3,1,28272,14,91.67
Qatar,QAT,20200516,3,1,29425,14,91.67
Qatar,QAT,20200517,3,1,30972,15,91.67
Qatar,QAT,20200518,3,1,32604,15,91.67
Qatar,QAT,20200519,3,1,33969,15,91.67
Qatar,QAT,20200520,3,1,35606,15,91.67
Romania,ROU,20200312,3,1,45,0,76.19
Romania,ROU,20200313,3,1,64,0,76.19
Romania,ROU,20200314,3,1,89,0,76.19
Romania,ROU,20200315,3,1,113,0,76.19
Romania,ROU,20200316,3,1,139,0,76.19
Romania,ROU,20200317,3,1,184,0,76.19
Romania,ROU,20200318,3,1,217,0,76.19
Romania,ROU,20200319,3,1,260,0,76.19
Romania,ROU,20200320,3,1,277,0,76.19
Romania,ROU,20200321,3,1,308,0,82.14
Romania,ROU,20200322,3,1,367,0,82.14
Romania,ROU,20200323,3,1,433,2,82.14
Romania,ROU,20200324,3,1,576,7,82.14
Romania,ROU,20200515,3,1,16247,1046,77.38
Romania,ROU,20200516,3,1,16437,1056,77.38
Romania,ROU,20200517,3,1,16704,1081,77.38
Romania,ROU,20200518,3,1,16871,1097,77.38
Romania,ROU,20200519,3,1,17036,1107,77.38
Romania,ROU,20200520,3,1,17191,1126,77.38
Rwanda,RWA,20200504,3,1,259,0,75
Rwanda,RWA,20200505,3,1,261,0,75
Rwanda,RWA,20200506,3,1,261,0,75
Rwanda,RWA,20200507,3,1,268,0,75
Rwanda,RWA,20200508,3,1,271,0,75
Rwanda,RWA,20200509,3,1,273,0,75
Rwanda,RWA,20200510,3,1,280,0,77.38
Rwanda,RWA,20200511,3,1,284,0,77.38
Rwanda,RWA,20200512,3,1,285,0,77.38
Rwanda,RWA,20200513,3,1,286,0,77.38
Rwanda,RWA,20200514,3,1,287,0,77.38
Rwanda,RWA,20200515,3,1,287,0,77.38
Rwanda,RWA,20200516,3,1,287,0,77.38
Rwanda,RWA,20200517,3,1,289,0,77.38
Rwanda,RWA,20200518,3,1,292,0,86.9
Rwanda,RWA,20200519,3,1,297,0,86.9
Rwanda,RWA,20200520,3,1,308,0,86.9
Sudan,SDN,20200323,3,1,2,1,73.81
Sudan,SDN,20200324,3,1,2,1,73.81
Sudan,SDN,20200325,3,1,3,1,73.81
Sudan,SDN,20200326,3,1,3,1,88.1
Sudan,SDN,20200327,3,1,3,1,88.1
Sudan,SDN,20200328,3,1,3,1,88.1
Sudan,SDN,20200329,3,1,5,1,88.1
Sudan,SDN,20200330,3,1,5,1,88.1
Sudan,SDN,20200331,3,1,6,2,88.1
Sudan,SDN,20200401,3,1,7,2,88.1
Sudan,SDN,20200402,3,1,7,2,88.1
Sudan,SDN,20200403,3,1,7,2,88.1
Sudan,SDN,20200404,3,1,7,2,88.1
Sudan,SDN,20200405,3,1,10,2,88.1
Sudan,SDN,20200406,3,1,12,2,88.1
Sudan,SDN,20200407,3,1,12,2,88.1
Sudan,SDN,20200408,3,1,14,2,88.1
Sudan,SDN,20200409,3,1,14,2,88.1
Sudan,SDN,20200410,3,1,14,2,88.1
Sudan,SDN,20200411,3,1,15,2,88.1
Sudan,SDN,20200412,3,1,19,2,88.1
Sudan,SDN,20200413,3,1,19,2,88.1
Sudan,SDN,20200414,3,1,29,4,88.1
Sudan,SDN,20200415,3,1,32,5,88.1
Sudan,SDN,20200416,3,1,32,5,88.1
Sudan,SDN,20200417,3,1,32,5,88.1
Singapore,SGP,20200403,0,1,1049,5,48.81
Singapore,SGP,20200404,0,1,1114,5,48.81
Singapore,SGP,20200405,0,1,1189,6,48.81
Singapore,SGP,20200406,0,1,1309,6,48.81
Singapore,SGP,20200407,0,1,1375,6,63.1
Sierra Leone,SLE,20200426,3,1,82,3,91.67
Sierra Leone,SLE,20200427,3,1,93,4,91.67
Sierra Leone,SLE,20200428,3,1,99,4,91.67
Sierra Leone,SLE,20200429,3,1,104,4,91.67
Sierra Leone,SLE,20200430,3,1,116,4,91.67
Sierra Leone,SLE,20200501,3,1,124,7,91.67
Sierra Leone,SLE,20200502,3,1,136,7,91.67
Sierra Leone,SLE,20200506,3,1,199,11,80.95
Sierra Leone,SLE,20200507,3,1,225,14,80.95
Sierra Leone,SLE,20200508,3,1,231,16,80.95
Sierra Leone,SLE,20200509,3,1,257,17,80.95
Sierra Leone,SLE,20200510,3,1,291,18,80.95
Sierra Leone,SLE,20200511,3,1,307,18,80.95
Sierra Leone,SLE,20200512,3,1,338,19,80.95
Sierra Leone,SLE,20200513,3,1,338,20,80.95
Sierra Leone,SLE,20200514,3,1,387,21,80.95
Sierra Leone,SLE,20200515,3,1,408,26,80.95
Sierra Leone,SLE,20200516,3,1,447,27,80.95
Sierra Leone,SLE,20200517,3,1,462,29,80.95
Sierra Leone,SLE,20200518,3,1,505,32,80.95
Sierra Leone,SLE,20200519,3,1,519,33,80.95
Sierra Leone,SLE,20200520,3,1,534,33,80.95
San Marino,SMR,20200308,3,1,26,1,73.81
San Marino,SMR,20200309,3,1,37,1,73.81
San Marino,SMR,20200310,3,1,49,2,73.81
San Marino,SMR,20200311,3,1,62,2,73.81
San Marino,SMR,20200312,3,1,66,3,73.81
San Marino,SMR,20200313,3,1,67,5,73.81
San Marino,SMR,20200314,3,1,73,5,73.81
San Marino,SMR,20200315,3,1,92,5,88.1
San Marino,SMR,20200316,3,1,98,7,88.1
San Marino,SMR,20200317,3,1,102,9,88.1
San Marino,SMR,20200318,3,1,104,11,88.1
San Marino,SMR,20200319,3,1,109,14,88.1
San Marino,SMR,20200320,3,1,126,14,91.67
San Marino,SMR,20200321,3,1,151,14,91.67
San Marino,SMR,20200322,3,1,151,20,91.67
San Marino,SMR,20200323,3,1,151,20,91.67
San Marino,SMR,20200324,3,1,187,20,91.67
San Marino,SMR,20200325,3,1,187,21,91.67
San Marino,SMR,20200326,3,1,208,21,91.67
San Marino,SMR,20200327,3,1,218,21,91.67
San Marino,SMR,20200328,3,1,223,21,91.67
San Marino,SMR,20200329,3,1,224,22,91.67
San Marino,SMR,20200330,3,1,229,24,91.67
San Marino,SMR,20200331,3,1,229,25,91.67
San Marino,SMR,20200401,3,1,230,26,91.67
San Marino,SMR,20200402,3,1,236,26,91.67
San Marino,SMR,20200403,3,1,245,30,91.67
San Marino,SMR,20200404,3,1,251,32,91.67
San Marino,SMR,20200405,3,1,259,32,91.67
San Marino,SMR,20200406,3,1,266,32,91.67
San Marino,SMR,20200407,3,1,277,32,91.67
San Marino,SMR,20200408,3,1,279,34,91.67
San Marino,SMR,20200409,3,1,308,34,91.67
San Marino,SMR,20200503,3,1,580,41,84.52
San Marino,SMR,20200504,3,1,582,41,70.24
San Marino,SMR,20200505,3,1,582,41,70.24
San Marino,SMR,20200506,3,1,589,41,70.24
San Marino,SMR,20200507,3,1,608,41,70.24
San Marino,SMR,20200508,3,1,622,41,70.24
San Marino,SMR,20200509,3,1,623,41,70.24
San Marino,SMR,20200510,3,1,637,41,70.24
San Marino,SMR,20200511,3,1,628,41,70.24
San Marino,SMR,20200512,3,1,628,41,70.24
San Marino,SMR,20200513,3,1,638,41,70.24
San Marino,SMR,20200514,3,1,643,41,70.24
San Marino,SMR,20200515,3,1,648,41,70.24
San Marino,SMR,20200516,3,1,652,41,70.24
San Marino,SMR,20200517,3,1,653,41,70.24
San Marino,SMR,20200518,3,1,654,41,70.24
San Marino,SMR,20200519,3,1,654,41,70.24
San Marino,SMR,20200520,3,1,655,41,70.24
Somalia,SOM,20200411,3,1,21,1,71.43
Somalia,SOM,20200412,3,1,21,1,71.43
Somalia,SOM,20200413,3,1,25,2,71.43
Somalia,SOM,20200414,3,1,25,2,71.43
Somalia,SOM,20200415,3,1,60,2,71.43
Somalia,SOM,20200416,3,1,80,5,71.43
Somalia,SOM,20200417,3,1,80,5,71.43
Somalia,SOM,20200418,3,1,116,5,71.43
Somalia,SOM,20200419,3,1,135,7,71.43
Somalia,SOM,20200420,3,1,164,7,71.43
Somalia,SOM,20200421,3,1,237,8,71.43
Somalia,SOM,20200422,3,1,286,8,71.43
Somalia,SOM,20200423,3,1,286,14,71.43
Somalia,SOM,20200424,3,1,328,14,71.43
Somalia,SOM,20200425,3,1,328,16,71.43
Somalia,SOM,20200426,3,1,390,18,71.43
Somalia,SOM,20200427,3,1,436,23,71.43
Somalia,SOM,20200428,3,1,480,26,71.43
Somalia,SOM,20200429,3,1,528,28,71.43
Somalia,SOM,20200430,3,1,582,28,71.43
Somalia,SOM,20200501,3,1,601,28,71.43
Somalia,SOM,20200502,3,1,601,28,71.43
Somalia,SOM,20200503,3,1,671,31,71.43
Somalia,SOM,20200504,3,1,722,32,71.43
Somalia,SOM,20200505,3,1,756,35,71.43
Somalia,SOM,20200506,3,1,835,38,71.43
Somalia,SOM,20200507,3,1,873,39,71.43
Somalia,SOM,20200508,3,1,928,44,71.43
Somalia,SOM,20200509,3,1,928,44,71.43
Somalia,SOM,20200510,3,1,997,48,71.43
Somalia,SOM,20200511,3,1,1054,51,71.43
Somalia,SOM,20200512,3,1,1089,52,71.43
Somalia,SOM,20200513,3,1,1170,52,71.43
Somalia,SOM,20200514,3,1,1219,52,71.43
Somalia,SOM,20200515,3,1,1284,53,71.43
Somalia,SOM,20200516,3,1,1284,53,71.43
Somalia,SOM,20200517,3,1,1357,55,71.43
Somalia,SOM,20200518,3,1,1421,56,71.43
Somalia,SOM,20200519,3,1,1455,57,71.43
Somalia,SOM,20200520,3,1,1502,59,71.43
Serbia,SRB,20200517,2,1,10496,228,60.71
Serbia,SRB,20200518,2,1,10610,230,60.71
Serbia,SRB,20200519,2,1,10699,231,60.71
Serbia,SRB,20200520,2,1,10733,234,60.71
South Sudan,SSD,20200324,3,1,,,64.29
South Sudan,SSD,20200325,3,1,,,71.43
South Sudan,SSD,20200326,3,1,,,71.43
South Sudan,SSD,20200327,3,1,,,71.43
South Sudan,SSD,20200328,3,1,,,78.57
South Sudan,SSD,20200329,3,1,,,88.1
South Sudan,SSD,20200330,3,1,,,88.1
South Sudan,SSD,20200331,3,1,,,88.1
South Sudan,SSD,20200401,3,1,,,88.1
South Sudan,SSD,20200402,3,1,,,88.1
South Sudan,SSD,20200403,3,1,,,88.1
South Sudan,SSD,20200404,3,1,,,88.1
South Sudan,SSD,20200405,3,1,,,88.1
South Sudan,SSD,20200406,3,1,1,0,88.1
South Sudan,SSD,20200407,3,1,1,0,88.1
South Sudan,SSD,20200408,3,1,1,0,88.1
South Sudan,SSD,20200409,3,1,2,0,88.1
South Sudan,SSD,20200410,3,1,2,0,88.1
South Sudan,SSD,20200411,3,1,3,0,88.1
South Sudan,SSD,20200412,3,1,4,0,95.24
South Sudan,SSD,20200413,3,1,4,0,95.24
South Sudan,SSD,20200414,3,1,4,0,95.24
South Sudan,SSD,20200415,3,1,4,0,95.24
South Sudan,SSD,20200416,3,1,4,0,95.24
South Sudan,SSD,20200417,3,1,4,0,95.24
Slovak Republic,SVK,20200312,3,1,10,0,53.57
Slovak Republic,SVK,20200313,3,1,21,0,71.43
Slovak Republic,SVK,20200314,3,1,30,0,80.95
Slovak Republic,SVK,20200315,3,1,44,0,80.95
Slovak Republic,SVK,20200316,3,1,61,0,86.9
Slovak Republic,SVK,20200317,3,1,84,0,86.9
Slovak Republic,SVK,20200318,3,1,97,0,86.9
Slovak Republic,SVK,20200319,3,1,107,0,86.9
Slovak Republic,SVK,20200320,3,1,123,0,86.9
Slovak Republic,SVK,20200321,3,1,137,0,86.9
Slovak Republic,SVK,20200322,3,1,178,0,86.9
Slovak Republic,SVK,20200323,3,1,185,0,86.9
Slovak Republic,SVK,20200324,3,1,191,0,86.9
Slovak Republic,SVK,20200325,3,1,204,0,86.9
Slovak Republic,SVK,20200326,3,1,216,0,86.9
Slovak Republic,SVK,20200327,3,1,226,0,86.9
Slovak Republic,SVK,20200328,3,1,295,0,86.9
Slovak Republic,SVK,20200329,3,1,295,0,86.9
Slovak Republic,SVK,20200330,3,1,336,0,86.9
Slovak Republic,SVK,20200331,3,1,336,0,86.9
Slovak Republic,SVK,20200401,3,1,363,0,86.9
Slovak Republic,SVK,20200402,3,1,400,0,86.9
Slovak Republic,SVK,20200403,3,1,426,0,86.9
Slovak Republic,SVK,20200404,3,1,450,0,86.9
Slovak Republic,SVK,20200405,3,1,471,0,86.9
Slovak Republic,SVK,20200406,3,1,485,0,86.9
Slovak Republic,SVK,20200407,3,1,534,2,86.9
Slovak Republic,SVK,20200414,3,1,769,2,86.9
Slovak Republic,SVK,20200415,3,1,835,2,86.9
Slovak Republic,SVK,20200416,3,1,863,6,86.9
Slovak Republic,SVK,20200417,3,1,977,8,86.9
Slovak Republic,SVK,20200418,3,1,1049,9,86.9
Slovak Republic,SVK,20200419,3,1,1089,11,86.9
Slovak Republic,SVK,20200420,3,1,1161,12,86.9
Slovak Republic,SVK,20200421,3,1,1173,13,86.9
Slovak Republic,SVK,20200422,3,1,1199,14,83.33
Slovak Republic,SVK,20200423,3,1,1244,14,83.33
Slovak Republic,SVK,20200424,3,1,1325,15,83.33
Slovak Republic,SVK,20200425,3,1,1360,17,83.33
Slovak Republic,SVK,20200426,3,1,1373,17,83.33
Slovak Republic,SVK,20200427,3,1,1379,18,83.33
Slovak Republic,SVK,20200428,3,1,1381,18,83.33
Slovak Republic,SVK,20200429,3,1,1384,20,83.33
Slovak Republic,SVK,20200430,3,1,1391,22,83.33
Slovak Republic,SVK,20200501,3,1,1396,23,83.33
Slovak Republic,SVK,20200502,3,1,1403,23,83.33
Slovak Republic,SVK,20200503,3,1,1407,24,83.33
Slovak Republic,SVK,20200504,3,1,1408,24,83.33
Slovak Republic,SVK,20200505,3,1,1413,25,83.33
Slovak Republic,SVK,20200506,3,1,1421,25,83.33
Slovak Republic,SVK,20200507,3,1,1429,25,83.33
Slovak Republic,SVK,20200508,3,1,1445,26,83.33
Slovak Republic,SVK,20200509,3,1,1455,26,83.33
Slovak Republic,SVK,20200510,3,1,1455,26,83.33
Slovak Republic,SVK,20200511,3,1,1457,26,83.33
Slovak Republic,SVK,20200512,3,1,1457,26,83.33
Slovak Republic,SVK,20200513,3,1,1465,27,83.33
Slovak Republic,SVK,20200514,3,1,1469,27,83.33
Slovak Republic,SVK,20200515,3,1,1477,27,83.33
Slovak Republic,SVK,20200516,3,1,1480,27,83.33
Slovak Republic,SVK,20200517,3,1,1493,28,83.33
Slovak Republic,SVK,20200518,3,1,1494,28,83.33
Slovak Republic,SVK,20200519,3,1,1495,28,83.33
Slovak Republic,SVK,20200520,3,1,1495,28,83.33
Slovenia,SVN,20200314,0,1,141,0,40.71
Slovenia,SVN,20200315,0,1,181,0,40.71
Slovenia,SVN,20200316,3,1,219,0,69.29
Slovenia,SVN,20200317,3,1,253,0,69.29
Slovenia,SVN,20200318,3,1,275,1,69.29
Slovenia,SVN,20200319,3,1,286,1,75
Slovenia,SVN,20200320,3,1,319,1,89.29
Slovenia,SVN,20200321,3,1,341,1,89.29
Slovenia,SVN,20200322,3,1,383,1,89.29
Slovenia,SVN,20200323,3,1,414,1,89.29
Slovenia,SVN,20200324,3,1,442,1,89.29
Slovenia,SVN,20200325,3,1,480,3,89.29
Slovenia,SVN,20200326,3,1,528,4,89.29
Slovenia,SVN,20200327,3,1,577,5,89.29
Slovenia,SVN,20200328,3,1,632,9,89.29
Slovenia,SVN,20200329,3,1,691,9,89.29
Slovenia,SVN,20200330,3,1,730,11,96.43
Slovenia,SVN,20200331,3,1,763,11,96.43
Slovenia,SVN,20200401,3,1,814,13,96.43
Slovenia,SVN,20200402,3,1,841,15,96.43
Slovenia,SVN,20200403,3,1,897,16,96.43
Slovenia,SVN,20200404,3,1,934,20,96.43
Slovenia,SVN,20200405,3,1,977,22,96.43
Slovenia,SVN,20200406,3,1,997,28,96.43
Slovenia,SVN,20200407,3,1,1021,30,96.43
Slovenia,SVN,20200408,3,1,1055,36,96.43
Slovenia,SVN,20200409,3,1,1091,40,96.43
Slovenia,SVN,20200410,3,1,1124,43,96.43
Slovenia,SVN,20200411,3,1,1160,45,96.43
Slovenia,SVN,20200412,3,1,1188,50,96.43
Slovenia,SVN,20200413,3,1,1205,53,96.43
Slovenia,SVN,20200414,3,1,1212,55,96.43
Slovenia,SVN,20200415,3,1,1220,56,96.43
Slovenia,SVN,20200416,3,1,1248,61,96.43
Slovenia,SVN,20200417,3,1,1268,61,96.43
Slovenia,SVN,20200418,3,1,1304,66,96.43
Slovenia,SVN,20200419,3,1,1317,70,96.43
Slovenia,SVN,20200420,3,1,1330,74,92.86
Slovenia,SVN,20200421,3,1,1335,74,92.86
Slovenia,SVN,20200422,3,1,1340,77,92.86
Slovenia,SVN,20200423,3,1,1353,79,92.86
Slovenia,SVN,20200424,3,1,1366,79,92.86
Slovenia,SVN,20200425,3,1,1373,80,92.86
Slovenia,SVN,20200426,3,1,1388,81,92.86
Slovenia,SVN,20200427,3,1,1407,82,92.86
Slovenia,SVN,20200428,3,1,1407,83,92.86
Slovenia,SVN,20200429,3,1,1408,86,92.86
Slovenia,SVN,20200430,3,1,1418,89,85.71
Slovenia,SVN,20200501,3,1,1429,91,85.71
Slovenia,SVN,20200502,3,1,1434,93,85.71
Slovenia,SVN,20200503,3,1,1439,94,85.71
Slovenia,SVN,20200504,3,1,1439,96,85.71
Slovenia,SVN,20200505,3,1,1445,97,85.71
Slovenia,SVN,20200506,3,1,1448,98,85.71
Slovenia,SVN,20200507,3,1,1449,99,85.71
Slovenia,SVN,20200508,3,1,1450,99,85.71
Slovenia,SVN,20200509,3,1,1454,100,85.71
Slovenia,SVN,20200510,3,1,1457,101,85.71
Slovenia,SVN,20200511,3,1,1460,102,71.43
Slovenia,SVN,20200512,3,1,1461,102,71.43
Slovenia,SVN,20200513,3,1,1463,102,71.43
Seychelles,SYC,20200504,3,1,11,0,77.38
Seychelles,SYC,20200505,3,1,11,0,77.38
Seychelles,SYC,20200506,3,1,11,0,77.38
Seychelles,SYC,20200507,3,1,11,0,77.38
Seychelles,SYC,20200508,3,1,11,0,77.38
Seychelles,SYC,20200509,3,1,11,0,77.38
Seychelles,SYC,20200510,3,1,11,0,77.38
Seychelles,SYC,20200511,3,1,11,0,77.38
Seychelles,SYC,20200512,3,1,11,0,77.38
Seychelles,SYC,20200513,3,1,11,0,77.38
Seychelles,SYC,20200514,3,1,11,0,77.38
Seychelles,SYC,20200515,3,1,11,0,77.38
Seychelles,SYC,20200516,3,1,11,0,77.38
Seychelles,SYC,20200517,3,1,11,0,77.38
Seychelles,SYC,20200518,0,1,11,0,63.1
Seychelles,SYC,20200519,0,1,11,0,63.1
Seychelles,SYC,20200520,0,1,11,0,63.1
Chad,TCD,20200512,3,1,322,31,91.67
Chad,TCD,20200513,3,1,357,40,91.67
Chad,TCD,20200514,3,1,372,42,91.67
Chad,TCD,20200515,3,1,399,46,91.67
Chad,TCD,20200516,3,1,428,48,91.67
Chad,TCD,20200517,3,1,474,50,91.67
Chad,TCD,20200518,3,1,503,53,91.67
Chad,TCD,20200519,3,1,519,53,91.67
Chad,TCD,20200520,3,1,545,56,91.67
Thailand,THA,20200321,3,1,366,1,59.52
Thailand,THA,20200322,3,1,599,1,59.52
Thailand,THA,20200323,3,1,721,1,59.52
Thailand,THA,20200324,3,1,827,4,59.52
Thailand,THA,20200325,3,1,934,4,69.05
Thailand,THA,20200326,3,1,1045,4,72.62
Thailand,THA,20200327,3,1,1136,5,72.62
Thailand,THA,20200328,3,1,1136,5,72.62
Thailand,THA,20200329,3,1,1245,6,72.62
Thailand,THA,20200330,3,1,1388,7,72.62
Thailand,THA,20200331,3,1,1651,10,72.62
Thailand,THA,20200401,3,1,1651,10,72.62
Thailand,THA,20200402,3,1,1771,12,72.62
Thailand,THA,20200403,3,1,1875,15,82.14
Thailand,THA,20200404,3,1,1978,19,82.14
Thailand,THA,20200405,3,1,2169,23,82.14
Thailand,THA,20200406,3,1,2220,26,82.14
Thailand,THA,20200407,3,1,2258,26,82.14
Thailand,THA,20200408,3,1,2369,30,86.9
Thailand,THA,20200409,3,1,2423,32,86.9
Thailand,THA,20200410,3,1,2473,33,86.9
Thailand,THA,20200411,3,1,2518,35,86.9
Thailand,THA,20200412,3,1,2551,38,86.9
Thailand,THA,20200413,3,1,2579,40,86.9
Thailand,THA,20200414,3,1,2613,41,86.9
Thailand,THA,20200415,3,1,2643,43,86.9
Thailand,THA,20200416,3,1,2672,46,86.9
Thailand,THA,20200417,3,1,2700,47,86.9
Thailand,THA,20200418,3,1,2700,47,86.9
Thailand,THA,20200419,3,1,2733,47,86.9
Thailand,THA,20200420,3,1,2765,47,86.9
Thailand,THA,20200421,3,1,2792,47,86.9
Thailand,THA,20200422,3,1,2811,48,86.9
Thailand,THA,20200423,3,1,2839,50,86.9
Thailand,THA,20200424,3,1,2839,50,86.9
Thailand,THA,20200425,3,1,2854,50,86.9
Thailand,THA,20200426,3,1,2922,51,86.9
Thailand,THA,20200427,3,1,2922,51,86.9
Thailand,THA,20200428,3,1,2938,54,86.9
Thailand,THA,20200429,3,1,2938,54,86.9
Thailand,THA,20200430,3,1,2954,54,86.9
Thailand,THA,20200501,3,1,2960,54,83.33
Thailand,THA,20200502,3,1,2960,54,83.33
Thailand,THA,20200503,3,1,2966,54,83.33
Thailand,THA,20200504,3,1,2969,54,83.33
Thailand,THA,20200505,3,1,2987,54,83.33
Thailand,THA,20200506,3,1,2988,54,83.33
Thailand,THA,20200507,3,1,2989,55,83.33
Thailand,THA,20200508,3,1,2992,55,83.33
Thailand,THA,20200509,3,1,3000,55,83.33
Thailand,THA,20200510,3,1,3004,56,83.33
Thailand,THA,20200511,3,1,3015,56,83.33
Thailand,THA,20200512,3,1,3015,56,83.33
Thailand,THA,20200513,3,1,3017,56,83.33
Thailand,THA,20200514,3,1,3017,56,83.33
Thailand,THA,20200515,3,1,3018,56,83.33
Thailand,THA,20200516,3,1,3025,56,83.33
Thailand,THA,20200517,3,1,3028,56,79.76
Thailand,THA,20200518,3,1,3028,56,75
Thailand,THA,20200519,3,1,3031,56,78.57
Thailand,THA,20200520,3,1,3034,56,78.57
Tajikistan,TJK,20200511,2,1,612,20,67.86
Tajikistan,TJK,20200512,2,1,661,21,67.86
Tajikistan,TJK,20200513,2,1,729,23,67.86
Tajikistan,TJK,20200514,2,1,801,23,67.86
Tajikistan,TJK,20200515,2,1,907,29,67.86
Tajikistan,TJK,20200516,2,1,1118,33,67.86
Tajikistan,TJK,20200517,2,1,1322,36,67.86
Tajikistan,TJK,20200518,2,1,1524,39,67.86
Tajikistan,TJK,20200519,2,1,1729,41,67.86
Tajikistan,TJK,20200520,2,1,1729,41,67.86
Timor-Leste,TLS,20200328,3,1,1,0,85.71
Timor-Leste,TLS,20200329,3,1,1,0,85.71
Timor-Leste,TLS,20200330,3,1,1,0,85.71
Timor-Leste,TLS,20200331,3,1,1,0,85.71
Timor-Leste,TLS,20200401,3,1,1,0,85.71
Timor-Leste,TLS,20200402,3,1,1,0,85.71
Timor-Leste,TLS,20200403,3,1,1,0,85.71
Timor-Leste,TLS,20200404,3,1,1,0,85.71
Timor-Leste,TLS,20200405,3,1,1,0,85.71
Timor-Leste,TLS,20200406,3,1,1,0,85.71
Timor-Leste,TLS,20200407,3,1,1,0,85.71
Timor-Leste,TLS,20200408,3,1,1,0,85.71
Timor-Leste,TLS,20200409,3,1,1,0,85.71
Timor-Leste,TLS,20200410,3,1,2,0,85.71
Timor-Leste,TLS,20200411,3,1,2,0,85.71
Timor-Leste,TLS,20200412,3,1,2,0,85.71
Timor-Leste,TLS,20200413,3,1,2,0,89.29
Timor-Leste,TLS,20200414,3,1,4,0,89.29
Timor-Leste,TLS,20200415,3,1,6,0,89.29
Timor-Leste,TLS,20200416,3,1,6,0,89.29
Timor-Leste,TLS,20200417,3,1,18,0,89.29
Timor-Leste,TLS,20200418,3,1,18,0,89.29
Timor-Leste,TLS,20200419,3,1,18,0,89.29
Timor-Leste,TLS,20200420,3,1,19,0,89.29
